run_file,scenario,algorithm,vus,metric,value
result16.txt,secondary,ES256,10,e2e_p95,546.956
result16.txt,secondary,ES256,10,rps,10.5
result16.txt,secondary,ES256,30,login_avg,1225.753
result16.txt,secondary,ES256,30,login_p95,2264.521
result16.txt,secondary,ES256,30,refresh_avg,1089.399
result16.txt,secondary,ES256,30,refresh_p95,2248.844
result16.txt,secondary,ES256,30,e2e_avg,62.416
result16.txt,secondary,ES256,30,e2e_p95,276.154
result16.txt,secondary,ES256,30,rps,12.67
result16.txt,secondary,ES256,50,login_avg,1910.378
result16.txt,secondary,ES256,50,login_p95,3629.807
result16.txt,secondary,ES256,50,refresh_avg,1765.897
result16.txt,secondary,ES256,50,refresh_p95,3668.891
result16.txt,secondary,ES256,50,e2e_avg,21.589
result16.txt,secondary,ES256,50,e2e_p95,51.5
result16.txt,secondary,ES256,50,rps,13.9
result16.txt,isolated,EdDSA,,pure_avg,0.03
result16.txt,isolated,EdDSA,,pure_p95,0.041
result16.txt,isolated,EdDSA,,access_avg,0.042
result16.txt,isolated,EdDSA,,access_p95,0.068
result16.txt,isolated,EdDSA,,refresh_avg,0.049
result16.txt,isolated,EdDSA,,refresh_p95,0.076
result16.txt,isolated,EdDSA,,e2e_avg,0.091
result16.txt,isolated,EdDSA,,cpu_per_tok,0.1
result16.txt,isolated,EdDSA,,rss_kb,44823.76
result16.txt,stress,EdDSA,10,access_avg,0.131
result16.txt,stress,EdDSA,10,access_p95,0.183
result16.txt,stress,EdDSA,10,refresh_avg,0.045
result16.txt,stress,EdDSA,10,refresh_p95,0.064
result16.txt,stress,EdDSA,10,token_ok_s,13.27
result16.txt,stress,EdDSA,30,access_avg,0.139
result16.txt,stress,EdDSA,30,access_p95,0.271
result16.txt,stress,EdDSA,30,refresh_avg,0.063
result16.txt,stress,EdDSA,30,refresh_p95,0.065
result16.txt,stress,EdDSA,30,token_ok_s,13.23
result16.txt,stress,EdDSA,50,access_avg,0.147
result16.txt,stress,EdDSA,50,access_p95,0.362
result16.txt,stress,EdDSA,50,refresh_avg,0.052
result16.txt,stress,EdDSA,50,refresh_p95,0.069
result16.txt,stress,EdDSA,50,token_ok_s,13.93
result16.txt,secondary,EdDSA,10,login_avg,384.833
result16.txt,secondary,EdDSA,10,login_p95,696.963
result16.txt,secondary,EdDSA,10,refresh_avg,303.687
result16.txt,secondary,EdDSA,10,refresh_p95,629.03
result16.txt,secondary,EdDSA,10,e2e_avg,16.922
result16.txt,secondary,EdDSA,10,e2e_p95,37.081
result16.txt,secondary,EdDSA,10,rps,13.27
result16.txt,secondary,EdDSA,30,login_avg,1183.464
result16.txt,secondary,EdDSA,30,login_p95,2413.22
result16.txt,secondary,EdDSA,30,refresh_avg,1058.775
result16.txt,secondary,EdDSA,30,refresh_p95,2189.479
result16.txt,secondary,EdDSA,30,e2e_avg,15.711
result16.txt,secondary,EdDSA,30,e2e_p95,31.537
result16.txt,secondary,EdDSA,30,rps,13.23
result16.txt,secondary,EdDSA,50,login_avg,1924.181
result16.txt,secondary,EdDSA,50,login_p95,3980.439
result16.txt,secondary,EdDSA,50,refresh_avg,1758.83
result16.txt,secondary,EdDSA,50,refresh_p95,3894.21
result16.txt,secondary,EdDSA,50,e2e_avg,21.688
result16.txt,secondary,EdDSA,50,e2e_p95,52.57
result16.txt,secondary,EdDSA,50,rps,13.93
result17.txt,isolated,FN-DSA-Precomputed-512,,pure_avg,0.293
result17.txt,isolated,FN-DSA-Precomputed-512,,pure_p95,0.383
result17.txt,isolated,FN-DSA-Precomputed-512,,access_avg,0.292
result17.txt,isolated,FN-DSA-Precomputed-512,,access_p95,0.372
result17.txt,isolated,FN-DSA-Precomputed-512,,refresh_avg,0.292
result17.txt,isolated,FN-DSA-Precomputed-512,,refresh_p95,0.396
result17.txt,isolated,FN-DSA-Precomputed-512,,e2e_avg,0.596
result17.txt,isolated,FN-DSA-Precomputed-512,,cpu_per_tok,0.15
result17.txt,isolated,FN-DSA-Precomputed-512,,rss_kb,43990.08
result17.txt,stress,FN-DSA-Precomputed-512,10,access_avg,0.629
result17.txt,stress,FN-DSA-Precomputed-512,10,access_p95,1.53
result17.txt,stress,FN-DSA-Precomputed-512,10,refresh_avg,0.862
result17.txt,stress,FN-DSA-Precomputed-512,10,refresh_p95,2.479
result17.txt,stress,FN-DSA-Precomputed-512,10,token_ok_s,13.7
result17.txt,stress,FN-DSA-Precomputed-512,30,access_avg,0.727
result17.txt,stress,FN-DSA-Precomputed-512,30,access_p95,1.819
result17.txt,stress,FN-DSA-Precomputed-512,30,refresh_avg,0.861
result17.txt,stress,FN-DSA-Precomputed-512,30,refresh_p95,2.53
result17.txt,stress,FN-DSA-Precomputed-512,30,token_ok_s,14.0
result17.txt,stress,FN-DSA-Precomputed-512,50,access_avg,0.714
result17.txt,stress,FN-DSA-Precomputed-512,50,access_p95,1.74
result17.txt,stress,FN-DSA-Precomputed-512,50,refresh_avg,0.839
result17.txt,stress,FN-DSA-Precomputed-512,50,refresh_p95,2.562
result17.txt,stress,FN-DSA-Precomputed-512,50,token_ok_s,14.43
result17.txt,secondary,FN-DSA-Precomputed-512,10,login_avg,378.185
result17.txt,secondary,FN-DSA-Precomputed-512,10,login_p95,650.316
result17.txt,secondary,FN-DSA-Precomputed-512,10,refresh_avg,283.243
result17.txt,secondary,FN-DSA-Precomputed-512,10,refresh_p95,563.558
result17.txt,secondary,FN-DSA-Precomputed-512,10,e2e_avg,18.96
result17.txt,secondary,FN-DSA-Precomputed-512,10,e2e_p95,49.069
result17.txt,secondary,FN-DSA-Precomputed-512,10,rps,13.7
result17.txt,secondary,FN-DSA-Precomputed-512,30,login_avg,1104.274
result17.txt,secondary,FN-DSA-Precomputed-512,30,login_p95,2147.551
result17.txt,secondary,FN-DSA-Precomputed-512,30,refresh_avg,1023.557
result17.txt,secondary,FN-DSA-Precomputed-512,30,refresh_p95,2120.732
result17.txt,secondary,FN-DSA-Precomputed-512,30,e2e_avg,26.797
result17.txt,secondary,FN-DSA-Precomputed-512,30,e2e_p95,154.178
result17.txt,secondary,FN-DSA-Precomputed-512,30,rps,14.0
result17.txt,secondary,FN-DSA-Precomputed-512,50,login_avg,1808.044
result17.txt,secondary,FN-DSA-Precomputed-512,50,login_p95,3696.858
result17.txt,secondary,FN-DSA-Precomputed-512,50,refresh_avg,1740.882
result17.txt,secondary,FN-DSA-Precomputed-512,50,refresh_p95,3430.883
result17.txt,secondary,FN-DSA-Precomputed-512,50,e2e_avg,19.871
result17.txt,secondary,FN-DSA-Precomputed-512,50,e2e_p95,51.292
result17.txt,secondary,FN-DSA-Precomputed-512,50,rps,14.43
result17.txt,isolated,FN-DSA-512,,pure_avg,0.414
result17.txt,isolated,FN-DSA-512,,pure_p95,0.506
result17.txt,isolated,FN-DSA-512,,access_avg,0.405
result17.txt,isolated,FN-DSA-512,,access_p95,0.48
result17.txt,isolated,FN-DSA-512,,refresh_avg,0.421
result17.txt,isolated,FN-DSA-512,,refresh_p95,0.502
result17.txt,isolated,FN-DSA-512,,e2e_avg,0.837
result17.txt,isolated,FN-DSA-512,,cpu_per_tok,0.45
result17.txt,isolated,FN-DSA-512,,rss_kb,34003.0
result17.txt,stress,FN-DSA-512,10,access_avg,0.787
result17.txt,stress,FN-DSA-512,10,access_p95,1.899
result17.txt,stress,FN-DSA-512,10,refresh_avg,0.882
result17.txt,stress,FN-DSA-512,10,refresh_p95,2.534
result17.txt,stress,FN-DSA-512,10,token_ok_s,12.87
result17.txt,stress,FN-DSA-512,30,access_avg,0.802
result17.txt,stress,FN-DSA-512,30,access_p95,1.905
result17.txt,stress,FN-DSA-512,30,refresh_avg,0.886
result17.txt,stress,FN-DSA-512,30,refresh_p95,2.546
result17.txt,stress,FN-DSA-512,30,token_ok_s,13.7
result17.txt,stress,FN-DSA-512,50,access_avg,1.107
result17.txt,stress,FN-DSA-512,50,access_p95,3.312
result17.txt,stress,FN-DSA-512,50,refresh_avg,0.775
result17.txt,stress,FN-DSA-512,50,refresh_p95,2.441
result17.txt,stress,FN-DSA-512,50,token_ok_s,14.37
result17.txt,secondary,FN-DSA-512,10,login_avg,400.218
result17.txt,secondary,FN-DSA-512,10,login_p95,700.842
result17.txt,secondary,FN-DSA-512,10,refresh_avg,302.406
result17.txt,secondary,FN-DSA-512,10,refresh_p95,613.391
result17.txt,secondary,FN-DSA-512,10,e2e_avg,25.584
result17.txt,secondary,FN-DSA-512,10,e2e_p95,91.863
result17.txt,secondary,FN-DSA-512,10,rps,12.87
result17.txt,secondary,FN-DSA-512,30,login_avg,1120.038
result17.txt,secondary,FN-DSA-512,30,login_p95,2180.952
result17.txt,secondary,FN-DSA-512,30,refresh_avg,1066.235
result17.txt,secondary,FN-DSA-512,30,refresh_p95,2129.811
result17.txt,secondary,FN-DSA-512,30,e2e_avg,17.128
result17.txt,secondary,FN-DSA-512,30,e2e_p95,33.074
result17.txt,secondary,FN-DSA-512,30,rps,13.7
result17.txt,secondary,FN-DSA-512,50,login_avg,1809.044
result17.txt,secondary,FN-DSA-512,50,login_p95,3615.491
result17.txt,secondary,FN-DSA-512,50,refresh_avg,1739.842
result17.txt,secondary,FN-DSA-512,50,refresh_p95,3671.672
result17.txt,secondary,FN-DSA-512,50,e2e_avg,20.507
result17.txt,secondary,FN-DSA-512,50,e2e_p95,62.496
result17.txt,secondary,FN-DSA-512,50,rps,14.37
result17.txt,isolated,HS256,,pure_avg,0.002
result17.txt,isolated,HS256,,pure_p95,0.003
result17.txt,isolated,HS256,,access_avg,0.01
result17.txt,isolated,HS256,,access_p95,0.015
result17.txt,isolated,HS256,,refresh_avg,0.009
result17.txt,isolated,HS256,,refresh_p95,0.014
result17.txt,isolated,HS256,,e2e_avg,0.018
result17.txt,isolated,HS256,,cpu_per_tok,0.05
result17.txt,isolated,HS256,,rss_kb,33131.48
result17.txt,stress,HS256,10,access_avg,0.12
result17.txt,stress,HS256,10,access_p95,0.123
result17.txt,stress,HS256,10,refresh_avg,0.014
result17.txt,stress,HS256,10,refresh_p95,0.016
result17.txt,stress,HS256,10,token_ok_s,13.0
result17.txt,stress,HS256,30,access_avg,0.092
result17.txt,stress,HS256,30,access_p95,0.189
result17.txt,stress,HS256,30,refresh_avg,0.013
result17.txt,stress,HS256,30,refresh_p95,0.018
result17.txt,stress,HS256,30,token_ok_s,12.7
result17.txt,stress,HS256,50,access_avg,0.076
result17.txt,stress,HS256,50,access_p95,0.111
result17.txt,stress,HS256,50,refresh_avg,0.02
result17.txt,stress,HS256,50,refresh_p95,0.016
result17.txt,stress,HS256,50,token_ok_s,14.1
result17.txt,secondary,HS256,10,login_avg,400.441
result17.txt,secondary,HS256,10,login_p95,709.416
result17.txt,secondary,HS256,10,refresh_avg,305.203
result17.txt,secondary,HS256,10,refresh_p95,653.359
result17.txt,secondary,HS256,10,e2e_avg,19.038
result17.txt,secondary,HS256,10,e2e_p95,24.523
result17.txt,secondary,HS256,10,rps,13.0
result17.txt,secondary,HS256,30,login_avg,1248.365
result17.txt,secondary,HS256,30,login_p95,2787.338
result17.txt,secondary,HS256,30,refresh_avg,1096.177
result17.txt,secondary,HS256,30,refresh_p95,2275.842
result17.txt,secondary,HS256,30,e2e_avg,24.231
result17.txt,secondary,HS256,30,e2e_p95,54.682
result17.txt,secondary,HS256,30,rps,12.7
result17.txt,secondary,HS256,50,login_avg,1945.584
result17.txt,secondary,HS256,50,login_p95,3963.806
result17.txt,secondary,HS256,50,refresh_avg,1698.948
result17.txt,secondary,HS256,50,refresh_p95,3678.875
result17.txt,secondary,HS256,50,e2e_avg,16.542
result17.txt,secondary,HS256,50,e2e_p95,32.505
result17.txt,secondary,HS256,50,rps,14.1
result17.txt,isolated,RS256,,pure_avg,1.301
result17.txt,isolated,RS256,,pure_p95,1.56
result17.txt,isolated,RS256,,access_avg,1.108
result17.txt,isolated,RS256,,access_p95,1.366
result17.txt,isolated,RS256,,refresh_avg,1.102
result17.txt,isolated,RS256,,refresh_p95,1.354
result17.txt,isolated,RS256,,e2e_avg,2.213
result17.txt,isolated,RS256,,cpu_per_tok,1.05
result17.txt,isolated,RS256,,rss_kb,42840.56
result17.txt,stress,RS256,10,access_avg,1.869
result17.txt,stress,RS256,10,access_p95,3.827
result17.txt,stress,RS256,10,refresh_avg,2.309
result17.txt,stress,RS256,10,refresh_p95,4.406
result17.txt,stress,RS256,10,token_ok_s,13.13
result17.txt,stress,RS256,30,access_avg,2.716
result17.txt,stress,RS256,30,access_p95,8.264
result17.txt,stress,RS256,30,refresh_avg,2.343
result17.txt,stress,RS256,30,refresh_p95,4.943
result17.txt,stress,RS256,30,token_ok_s,12.67
result17.txt,stress,RS256,50,access_avg,1.872
result17.txt,stress,RS256,50,access_p95,3.952
result17.txt,stress,RS256,50,refresh_avg,2.269
result17.txt,stress,RS256,50,refresh_p95,4.467
result17.txt,stress,RS256,50,token_ok_s,13.9
result17.txt,secondary,RS256,10,login_avg,383.979
result17.txt,secondary,RS256,10,login_p95,713.847
result17.txt,secondary,RS256,10,refresh_avg,302.875
result17.txt,secondary,RS256,10,refresh_p95,607.816
result17.txt,secondary,RS256,10,e2e_avg,21.964
result17.txt,secondary,RS256,10,e2e_p95,85.454
result17.txt,secondary,RS256,10,rps,13.13
result17.txt,secondary,RS256,30,login_avg,1237.216
result17.txt,secondary,RS256,30,login_p95,2767.76
result17.txt,secondary,RS256,30,refresh_avg,1156.249
result17.txt,secondary,RS256,30,refresh_p95,2416.32
result17.txt,secondary,RS256,30,e2e_avg,17.791
result17.txt,secondary,RS256,30,e2e_p95,38.671
result17.txt,secondary,RS256,30,rps,12.67
result17.txt,secondary,RS256,50,login_avg,1888.679
result17.txt,secondary,RS256,50,login_p95,3710.725
result17.txt,secondary,RS256,50,refresh_avg,1833.611
result17.txt,secondary,RS256,50,refresh_p95,3749.17
result17.txt,secondary,RS256,50,e2e_avg,26.968
result17.txt,secondary,RS256,50,e2e_p95,122.32
result17.txt,secondary,RS256,50,rps,13.9
result17.txt,isolated,ES256,,pure_avg,0.052
result17.txt,isolated,ES256,,pure_p95,0.07
result17.txt,isolated,ES256,,access_avg,0.055
result17.txt,isolated,ES256,,access_p95,0.074
result17.txt,isolated,ES256,,refresh_avg,0.057
result17.txt,isolated,ES256,,refresh_p95,0.092
result17.txt,isolated,ES256,,e2e_avg,0.115
result17.txt,isolated,ES256,,cpu_per_tok,0.05
result17.txt,isolated,ES256,,rss_kb,33341.8
result17.txt,stress,ES256,10,access_avg,0.163
result17.txt,stress,ES256,10,access_p95,0.284
result17.txt,stress,ES256,10,refresh_avg,0.061
result17.txt,stress,ES256,10,refresh_p95,0.087
result17.txt,stress,ES256,10,token_ok_s,13.33
result17.txt,stress,ES256,30,access_avg,0.195
result17.txt,stress,ES256,30,access_p95,0.435
result17.txt,stress,ES256,30,refresh_avg,0.068
result17.txt,stress,ES256,30,refresh_p95,0.118
result17.txt,stress,ES256,30,token_ok_s,13.73
result17.txt,stress,ES256,50,access_avg,0.204
result17.txt,stress,ES256,50,access_p95,0.419
result17.txt,stress,ES256,50,refresh_avg,0.082
result17.txt,stress,ES256,50,refresh_p95,0.112
result17.txt,stress,ES256,50,token_ok_s,13.6
result17.txt,secondary,ES256,10,login_avg,381.571
result17.txt,secondary,ES256,10,login_p95,692.673
result17.txt,secondary,ES256,10,refresh_avg,301.785
result17.txt,secondary,ES256,10,refresh_p95,609.621
result17.txt,secondary,ES256,10,e2e_avg,19.217
result17.txt,secondary,ES256,10,e2e_p95,80.035
result17.txt,secondary,ES256,10,rps,13.33
result17.txt,secondary,ES256,30,login_avg,1151.647
result17.txt,secondary,ES256,30,login_p95,2243.804
result17.txt,secondary,ES256,30,refresh_avg,1043.616
result17.txt,secondary,ES256,30,refresh_p95,2247.779
result17.txt,secondary,ES256,30,e2e_avg,17.649
result17.txt,secondary,ES256,30,e2e_p95,41.687
result17.txt,secondary,ES256,30,rps,13.73
result17.txt,secondary,ES256,50,login_avg,2009.451
result17.txt,secondary,ES256,50,login_p95,4050.955
result17.txt,secondary,ES256,50,refresh_avg,1794.588
result17.txt,secondary,ES256,50,refresh_p95,4034.473
result17.txt,secondary,ES256,50,e2e_avg,19.816
result17.txt,secondary,ES256,50,e2e_p95,51.254
result17.txt,secondary,ES256,50,rps,13.6
result17.txt,isolated,EdDSA,,pure_avg,0.035
result17.txt,isolated,EdDSA,,pure_p95,0.052
result17.txt,isolated,EdDSA,,access_avg,0.047
result17.txt,isolated,EdDSA,,access_p95,0.076
result17.txt,isolated,EdDSA,,refresh_avg,0.047
result17.txt,isolated,EdDSA,,refresh_p95,0.07
result17.txt,isolated,EdDSA,,e2e_avg,0.095
result17.txt,isolated,EdDSA,,cpu_per_tok,0.05
result17.txt,isolated,EdDSA,,rss_kb,33227.56
result17.txt,stress,EdDSA,10,access_avg,0.127
result17.txt,stress,EdDSA,10,access_p95,0.186
result17.txt,stress,EdDSA,10,refresh_avg,0.041
result17.txt,stress,EdDSA,10,refresh_p95,0.059
result17.txt,stress,EdDSA,10,token_ok_s,13.8
result17.txt,stress,EdDSA,30,access_avg,0.119
result17.txt,stress,EdDSA,30,access_p95,0.185
result17.txt,stress,EdDSA,30,refresh_avg,0.046
result17.txt,stress,EdDSA,30,refresh_p95,0.06
result17.txt,stress,EdDSA,30,token_ok_s,14.43
result17.txt,stress,EdDSA,50,access_avg,0.12
result17.txt,stress,EdDSA,50,access_p95,0.218
result17.txt,stress,EdDSA,50,refresh_avg,0.052
result17.txt,stress,EdDSA,50,refresh_p95,0.079
result17.txt,stress,EdDSA,50,token_ok_s,14.03
result17.txt,secondary,EdDSA,10,login_avg,374.277
result17.txt,secondary,EdDSA,10,login_p95,634.786
result17.txt,secondary,EdDSA,10,refresh_avg,278.271
result17.txt,secondary,EdDSA,10,refresh_p95,549.244
result17.txt,secondary,EdDSA,10,e2e_avg,26.274
result17.txt,secondary,EdDSA,10,e2e_p95,80.781
result17.txt,secondary,EdDSA,10,rps,13.8
result17.txt,secondary,EdDSA,30,login_avg,1087.032
result17.txt,secondary,EdDSA,30,login_p95,2174.774
result17.txt,secondary,EdDSA,30,refresh_avg,987.332
result17.txt,secondary,EdDSA,30,refresh_p95,2084.758
result17.txt,secondary,EdDSA,30,e2e_avg,18.304
result17.txt,secondary,EdDSA,30,e2e_p95,61.664
result17.txt,secondary,EdDSA,30,rps,14.43
result17.txt,secondary,EdDSA,50,login_avg,1931.714
result17.txt,secondary,EdDSA,50,login_p95,4086.909
result17.txt,secondary,EdDSA,50,refresh_avg,1753.097
result17.txt,secondary,EdDSA,50,refresh_p95,3810.97
result17.txt,secondary,EdDSA,50,e2e_avg,22.168
result17.txt,secondary,EdDSA,50,e2e_p95,55.249
result17.txt,secondary,EdDSA,50,rps,14.03
result18.txt,isolated,FN-DSA-Precomputed-512,,pure_avg,0.336
result18.txt,isolated,FN-DSA-Precomputed-512,,pure_p95,0.389
result18.txt,isolated,FN-DSA-Precomputed-512,,access_avg,0.301
result18.txt,isolated,FN-DSA-Precomputed-512,,access_p95,0.38
result18.txt,isolated,FN-DSA-Precomputed-512,,refresh_avg,0.296
result18.txt,isolated,FN-DSA-Precomputed-512,,refresh_p95,0.368
result18.txt,isolated,FN-DSA-Precomputed-512,,e2e_avg,0.609
result18.txt,isolated,FN-DSA-Precomputed-512,,cpu_per_tok,0.4
result18.txt,isolated,FN-DSA-Precomputed-512,,rss_kb,34207.44
result18.txt,stress,FN-DSA-Precomputed-512,10,access_avg,0.7
result18.txt,stress,FN-DSA-Precomputed-512,10,access_p95,1.716
result18.txt,stress,FN-DSA-Precomputed-512,10,refresh_avg,0.833
result18.txt,stress,FN-DSA-Precomputed-512,10,refresh_p95,2.462
result18.txt,stress,FN-DSA-Precomputed-512,10,token_ok_s,13.53
result18.txt,stress,FN-DSA-Precomputed-512,30,access_avg,0.874
result18.txt,stress,FN-DSA-Precomputed-512,30,access_p95,2.573
result18.txt,stress,FN-DSA-Precomputed-512,30,refresh_avg,0.95
result18.txt,stress,FN-DSA-Precomputed-512,30,refresh_p95,2.576
result18.txt,stress,FN-DSA-Precomputed-512,30,token_ok_s,12.83
result18.txt,stress,FN-DSA-Precomputed-512,50,access_avg,0.728
result18.txt,stress,FN-DSA-Precomputed-512,50,access_p95,1.719
result18.txt,stress,FN-DSA-Precomputed-512,50,refresh_avg,0.885
result18.txt,stress,FN-DSA-Precomputed-512,50,refresh_p95,2.57
result18.txt,stress,FN-DSA-Precomputed-512,50,token_ok_s,13.1
result18.txt,secondary,FN-DSA-Precomputed-512,10,login_avg,385.045
result18.txt,secondary,FN-DSA-Precomputed-512,10,login_p95,687.148
result18.txt,secondary,FN-DSA-Precomputed-512,10,refresh_avg,283.612
result18.txt,secondary,FN-DSA-Precomputed-512,10,refresh_p95,530.39
result18.txt,secondary,FN-DSA-Precomputed-512,10,e2e_avg,19.974
result18.txt,secondary,FN-DSA-Precomputed-512,10,e2e_p95,49.364
result18.txt,secondary,FN-DSA-Precomputed-512,10,rps,13.53
result18.txt,secondary,FN-DSA-Precomputed-512,30,login_avg,1200.324
result18.txt,secondary,FN-DSA-Precomputed-512,30,login_p95,2655.146
result18.txt,secondary,FN-DSA-Precomputed-512,30,refresh_avg,1113.874
result18.txt,secondary,FN-DSA-Precomputed-512,30,refresh_p95,2321.408
result18.txt,secondary,FN-DSA-Precomputed-512,30,e2e_avg,23.66
result18.txt,secondary,FN-DSA-Precomputed-512,30,e2e_p95,59.963
result18.txt,secondary,FN-DSA-Precomputed-512,30,rps,12.83
result18.txt,secondary,FN-DSA-Precomputed-512,50,login_avg,1997.107
result18.txt,secondary,FN-DSA-Precomputed-512,50,login_p95,4025.313
result18.txt,secondary,FN-DSA-Precomputed-512,50,refresh_avg,1836.555
result18.txt,secondary,FN-DSA-Precomputed-512,50,refresh_p95,4016.953
result18.txt,secondary,FN-DSA-Precomputed-512,50,e2e_avg,77.524
result18.txt,secondary,FN-DSA-Precomputed-512,50,e2e_p95,348.99
result18.txt,secondary,FN-DSA-Precomputed-512,50,rps,13.1
result18.txt,isolated,FN-DSA-512,,pure_avg,0.436
result18.txt,isolated,FN-DSA-512,,pure_p95,0.554
result18.txt,isolated,FN-DSA-512,,access_avg,0.406
result18.txt,isolated,FN-DSA-512,,access_p95,0.534
result18.txt,isolated,FN-DSA-512,,refresh_avg,0.416
result18.txt,isolated,FN-DSA-512,,refresh_p95,0.575
result18.txt,isolated,FN-DSA-512,,e2e_avg,0.827
result18.txt,isolated,FN-DSA-512,,cpu_per_tok,0.55
result18.txt,isolated,FN-DSA-512,,rss_kb,34503.72
result18.txt,stress,FN-DSA-512,10,access_avg,0.768
result18.txt,stress,FN-DSA-512,10,access_p95,1.873
result18.txt,stress,FN-DSA-512,10,refresh_avg,0.892
result18.txt,stress,FN-DSA-512,10,refresh_p95,2.537
result18.txt,stress,FN-DSA-512,10,token_ok_s,13.13
result18.txt,stress,FN-DSA-512,30,access_avg,0.791
result18.txt,stress,FN-DSA-512,30,access_p95,1.804
result18.txt,stress,FN-DSA-512,30,refresh_avg,0.968
result18.txt,stress,FN-DSA-512,30,refresh_p95,2.668
result18.txt,stress,FN-DSA-512,30,token_ok_s,13.73
result18.txt,stress,FN-DSA-512,50,access_avg,0.841
result18.txt,stress,FN-DSA-512,50,access_p95,2.262
result18.txt,stress,FN-DSA-512,50,refresh_avg,0.832
result18.txt,stress,FN-DSA-512,50,refresh_p95,2.379
result18.txt,stress,FN-DSA-512,50,token_ok_s,14.1
result18.txt,secondary,FN-DSA-512,10,login_avg,385.018
result18.txt,secondary,FN-DSA-512,10,login_p95,726.537
result18.txt,secondary,FN-DSA-512,10,refresh_avg,309.387
result18.txt,secondary,FN-DSA-512,10,refresh_p95,583.552
result18.txt,secondary,FN-DSA-512,10,e2e_avg,14.202
result18.txt,secondary,FN-DSA-512,10,e2e_p95,22.62
result18.txt,secondary,FN-DSA-512,10,rps,13.13
result18.txt,secondary,FN-DSA-512,30,login_avg,1136.258
result18.txt,secondary,FN-DSA-512,30,login_p95,2244.937
result18.txt,secondary,FN-DSA-512,30,refresh_avg,1028.653
result18.txt,secondary,FN-DSA-512,30,refresh_p95,2088.443
result18.txt,secondary,FN-DSA-512,30,e2e_avg,18.379
result18.txt,secondary,FN-DSA-512,30,e2e_p95,35.941
result18.txt,secondary,FN-DSA-512,30,rps,13.73
result18.txt,secondary,FN-DSA-512,50,login_avg,1929.508
result18.txt,secondary,FN-DSA-512,50,login_p95,4071.487
result18.txt,secondary,FN-DSA-512,50,refresh_avg,1682.088
result18.txt,secondary,FN-DSA-512,50,refresh_p95,3639.512
result18.txt,secondary,FN-DSA-512,50,e2e_avg,24.788
result18.txt,secondary,FN-DSA-512,50,e2e_p95,87.433
result18.txt,secondary,FN-DSA-512,50,rps,14.1
result18.txt,isolated,HS256,,pure_avg,0.003
result18.txt,isolated,HS256,,pure_p95,0.004
result18.txt,isolated,HS256,,access_avg,0.014
result18.txt,isolated,HS256,,access_p95,0.028
result18.txt,isolated,HS256,,refresh_avg,0.016
result18.txt,isolated,HS256,,refresh_p95,0.034
result18.txt,isolated,HS256,,e2e_avg,0.03
result18.txt,isolated,HS256,,cpu_per_tok,0.0
result18.txt,isolated,HS256,,rss_kb,33613.52
result18.txt,stress,HS256,10,access_avg,0.082
result18.txt,stress,HS256,10,access_p95,0.147
result18.txt,stress,HS256,10,refresh_avg,0.009
result18.txt,stress,HS256,10,refresh_p95,0.013
result18.txt,stress,HS256,10,token_ok_s,13.07
result18.txt,stress,HS256,30,access_avg,0.09
result18.txt,stress,HS256,30,access_p95,0.135
result18.txt,stress,HS256,30,refresh_avg,0.009
result18.txt,stress,HS256,30,refresh_p95,0.014
result18.txt,stress,HS256,30,token_ok_s,14.03
result18.txt,stress,HS256,50,access_avg,0.076
result18.txt,stress,HS256,50,access_p95,0.114
result18.txt,stress,HS256,50,refresh_avg,0.015
result18.txt,stress,HS256,50,refresh_p95,0.016
result18.txt,stress,HS256,50,token_ok_s,14.23
result18.txt,secondary,HS256,10,login_avg,395.53
result18.txt,secondary,HS256,10,login_p95,727.074
result18.txt,secondary,HS256,10,refresh_avg,304.046
result18.txt,secondary,HS256,10,refresh_p95,606.811
result18.txt,secondary,HS256,10,e2e_avg,17.473
result18.txt,secondary,HS256,10,e2e_p95,39.194
result18.txt,secondary,HS256,10,rps,13.07
result18.txt,secondary,HS256,30,login_avg,1137.695
result18.txt,secondary,HS256,30,login_p95,2168.875
result18.txt,secondary,HS256,30,refresh_avg,993.034
result18.txt,secondary,HS256,30,refresh_p95,1963.321
result18.txt,secondary,HS256,30,e2e_avg,19.281
result18.txt,secondary,HS256,30,e2e_p95,47.921
result18.txt,secondary,HS256,30,rps,14.03
result18.txt,secondary,HS256,50,login_avg,1878.349
result18.txt,secondary,HS256,50,login_p95,3721.32
result18.txt,secondary,HS256,50,refresh_avg,1732.944
result18.txt,secondary,HS256,50,refresh_p95,3853.485
result18.txt,secondary,HS256,50,e2e_avg,17.697
result18.txt,secondary,HS256,50,e2e_p95,36.292
result18.txt,secondary,HS256,50,rps,14.23
result18.txt,isolated,RS256,,pure_avg,1.707
result18.txt,isolated,RS256,,pure_p95,2.647
result18.txt,isolated,RS256,,access_avg,1.683
result18.txt,isolated,RS256,,access_p95,2.048
result18.txt,isolated,RS256,,refresh_avg,1.764
result18.txt,isolated,RS256,,refresh_p95,2.881
result18.txt,isolated,RS256,,e2e_avg,3.481
result18.txt,isolated,RS256,,cpu_per_tok,1.75
result18.txt,isolated,RS256,,rss_kb,33693.6
result18.txt,stress,RS256,10,access_avg,1.895
result18.txt,stress,RS256,10,access_p95,4.079
result18.txt,stress,RS256,10,refresh_avg,2.115
result18.txt,stress,RS256,10,refresh_p95,3.88
